Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.056	0.027789	0.002183	-0.007399	0.001425	-0.000892	-0.002953	-0.002046	-0.002802
0.0565	0.030601	-0.001113	-0.020251	0.002592	-0.001236	-0.010237	-0.001767	0.001817
0.057	0.027222	-0.002815	-0.020813	0.00428	-0.001541	-0.002873	-0.001329	0.006283
0.0575	0.007617	-0.001176	-0.010624	0.005305	-0.003027	0.011825	-0.000126	0.007643
0.058	-0.025167	0.001394	0.001066	0.006359	-0.005199	0.020655	0.000222	0.005891
0.0585	-0.048861	0.002664	0.006736	0.006046	-0.00685	0.019093	-0.001786	0.003363
0.059	-0.043574	0.002088	0.006176	0.003864	-0.007865	0.017238	-0.003696	0.002629
0.0595	-0.015749	0.000416	0.003403	0.001804	-0.008909	0.028238	-0.00167	0.00367
0.06	0.009337	-0.000749	0.002185	4.7e-05	-0.00967	0.048348	0.004031	0.003521
0.0605	0.016136	-0.001891	0.004079	-0.001671	-0.009244	0.051652	0.009741	0.001165
0.061	0.011414	-0.004335	0.007496	-0.002098	-0.0083	0.014402	0.012646	-0.00189
0.0615	0.008802	-0.006339	0.009021	-0.001661	-0.007948	-0.051134	0.012891	-0.005515
0.062	0.009979	-0.006116	0.007553	-0.001829	-0.007937	-0.096759	0.012348	-0.008868
0.0625	0.007856	-0.005339	0.006361	-0.002162	-0.007734	-0.085933	0.011867	-0.008689
0.063	0.002267	-0.005369	0.009054	-0.00222	-0.006914	-0.037218	0.010328	-0.005252
0.0635	0.000274	-0.00501	0.01431	-0.002489	-0.005211	-0.003702	0.007018	-0.003436
0.064	0.001653	-0.003643	0.017701	-0.00158	-0.003267	-0.011396	0.003445	-0.004446
0.0645	-0.004122	-0.001718	0.018207	0.001345	-0.00205	-0.037467	0.001849	-0.005753
0.065	-0.024017	0.000238	0.018226	0.003455	-0.002319	-0.051437	0.00311	-0.007464
0.0655	-0.049589	0.001092	0.01858	0.003164	-0.003767	-0.051987	0.004965	-0.009185
0.066	-0.061429	8.2e-05	0.017524	0.002144	-0.004396	-0.050364	0.004	-0.007934
0.0665	-0.04931	-0.0022	0.013094	0.000967	-0.003763	-0.045677	0.000872	-0.003863
0.067	-0.02518	-0.004034	0.005436	-0.001073	-0.003769	-0.034823	-0.000812	-0.001336
0.0675	-0.008684	-0.003815	-0.003209	-0.002857	-0.003968	-0.025848	0.000313	-0.002609
0.068	-0.004432	-0.001816	-0.010926	-0.002643	-0.002302	-0.02707	0.002868	-0.0043
0.0685	-0.002073	0.000268	-0.016797	-0.001309	0.000599	-0.033923	0.004745	-0.002545
0.069	0.004718	0.002065	-0.020009	-0.001446	0.002697	-0.03577	0.004183	0.001266
0.0695	0.011019	0.004955	-0.020437	-0.003504	0.003126	-0.029684	0.001015	0.002683
0.07	0.01245	0.008154	-0.018697	-0.004243	0.002378	-0.019148	-0.003045	0.001061
0.0705	0.012202	0.009071	-0.015303	-0.001878	0.00187	-0.001722	-0.005653	-0.000305
0.071	0.014218	0.007894	-0.011603	0.000637	0.002607	0.029803	-0.005393	0.000123
0.0715	0.017017	0.006309	-0.009694	0.00159	0.003934	0.069526	-0.00303	0.000939
0.0720000000000001	0.016967	0.004891	-0.009976	0.002212	0.004892	0.094887	-3.7e-05	0.000185
0.0725000000000001	0.013476	0.003542	-0.010559	0.002681	0.005216	0.089876	0.002571	-0.00139
0.0730000000000001	0.009077	0.002345	-0.009689	0.002685	0.004335	0.064229	0.003353	-0.000538
0.0735000000000001	0.006675	0.002367	-0.007967	0.002773	0.002788	0.041555	0.002167	0.003187
0.0740000000000001	0.007163	0.003196	-0.006772	0.002935	0.003517	0.032851	0.000611	0.005734
0.0745000000000001	0.009109	0.002143	-0.005777	0.002466	0.008006	0.031615	-9.9e-05	0.003811
0.0750000000000001	0.008727	-0.000609	-0.004527	0.001758	0.013096	0.030266	0.000742	0.000966
0.0755000000000001	0.001138	-0.001554	-0.004077	0.001215	0.015095	0.027935	0.002597	0.002434
0.0760000000000001	-0.013857	0.000135	-0.004908	0.000602	0.014069	0.024244	0.003442	0.005445
0.0765000000000001	-0.027239	0.00173	-0.00558	0.000687	0.011866	0.017578	0.002621	0.004929
0.0770000000000001	-0.025296	0.001954	-0.004847	0.001174	0.010209	0.009532	0.001852	0.002255
0.0775000000000001	-0.003885	0.001812	-0.003284	0.001174	0.010124	0.002623	0.002923	0.001294
0.0780000000000001	0.022587	0.001491	-0.001435	0.00204	0.010546	-0.002826	0.005687	0.002538
0.0785000000000001	0.034197	0.000748	0.000631	0.004061	0.009601	-0.003721	0.00777	0.002627
0.0790000000000001	0.026084	7.4e-05	0.001919	0.004476	0.007357	0.005061	0.00669	-0.000387
0.0795000000000001	0.01011	-0.000656	0.002133	0.001583	0.005484	0.020505	0.002695	-0.002674
0.0800000000000001	-0.000251	-0.001742	0.002483	-0.002354	0.004725	0.030623	-0.001912	-0.000823
0.0805000000000001	-0.000672	-0.001844	0.003874	-0.004816	0.004705	0.027108	-0.005364	0.001963
0.0810000000000001	0.004206	2.3e-05	0.005824	-0.005738	0.005254	0.014948	-0.007156	0.002099
0.0815000000000001	0.00406	0.002029	0.006508	-0.004848	0.006103	0.007403	-0.007871	0.001468
0.0820000000000001	-0.009438	0.002615	0.00479	-0.003261	0.006391	0.010754	-0.008115	0.002365
0.0825000000000001	-0.031392	0.002668	0.002452	-0.003594	0.005435	0.01772	-0.008107	0.004228
0.0830000000000001	-0.045126	0.002346	0.002264	-0.005792	0.003711	0.018758	-0.009382	0.005778
0.0835000000000001	-0.038979	0.000842	0.003391	-0.009148	0.001973	0.012779	-0.013375	0.005553
0.0840000000000001	-0.019262	-0.001152	0.002933	-0.013608	0.000195	0.004825	-0.018275	0.003767
0.0845000000000001	-0.003465	-0.003007	0.002018	-0.017423	-0.001535	-0.001589	-0.020462	0.002768
0.0850000000000001	-0.000632	-0.004814	0.002953	-0.01957	-0.002906	-0.007805	-0.017457	0.003543
0.0855000000000001	-0.004668	-0.005625	0.003592	-0.022187	-0.003336	-0.015904	-0.010397	0.004629
0.0860000000000001	-0.007513	-0.004778	0.001581	-0.026106	-0.001892	-0.026258	-0.004802	0.004435
0.0865000000000001	-0.008016	-0.003165	-0.00086	-0.028653	0.000178	-0.038451	-0.004485	0.002555
0.0870000000000001	-0.006694	-0.00205	-0.000374	-0.029157	0.000228	-0.049191	-0.006781	-0.001176
0.0875000000000001	-0.0032	-0.001766	0.001659	-0.029588	-0.001707	-0.052145	-0.008939	-0.004883
0.0880000000000001	0.000729	-0.001527	0.000613	-0.02895	-0.003931	-0.043239	-0.012764	-0.004589
0.0885000000000001	0.003304	-0.001075	-0.00415	-0.023261	-0.005272	-0.024776	-0.017826	-0.000685
0.0890000000000001	0.005708	-0.001461	-0.00967	-0.010625	-0.004611	-0.002671	-0.018745	0.002029
0.0895000000000001	0.009546	-0.002881	-0.015187	0.006156	-0.00251	0.014065	-0.012953	0.001888
0.0900000000000001	0.013912	-0.004086	-0.021906	0.021754	-0.002029	0.008158	-0.003621	0.001284
0.0905000000000001	0.017239	-0.004232	-0.030707	0.033195	-0.004796	-0.033432	0.004988	0.001404
0.0910000000000001	0.019356	-0.003204	-0.042146	0.041294	-0.008301	-0.091428	0.010244	0.001114
0.0915000000000001	0.020259	-0.001617	-0.054961	0.046013	-0.008923	-0.119072	0.012185	-0.000422
0.0920000000000001	0.019812	-7.6e-05	-0.064546	0.045964	-0.006988	-0.090292	0.01344	-0.002652
0.0925000000000001	0.018608	0.001858	-0.067046	0.042912	-0.006406	-0.030017	0.015136	-0.004021
0.0930000000000001	0.017605	0.003783	-0.067221	0.039543	-0.008562	0.014624	0.014937	-0.003807
0.0935000000000001	0.016844	0.00433	-0.078583	0.036136	-0.010509	0.023222	0.011671	-0.003188
0.0940000000000001	0.014992	0.003505	-0.108049	0.031864	-0.009507	0.013665	0.007828	-0.003441
0.0945000000000001	0.012186	0.002358	-0.136957	0.025561	-0.006292	0.014838	0.005544	-0.004913
0.0950000000000001	0.010613	0.001311	-0.12575	0.018303	-0.004575	0.037142	0.003946	-0.006559
0.0955000000000001	0.010235	-0.000195	-0.051817	0.013727	-0.006251	0.067859	0.001957	-0.006248
0.0960000000000001	0.008297	-0.002072	0.057331	0.012992	-0.007545	0.090387	0.000761	-0.004072
0.0965000000000001	0.003009	-0.002765	0.143828	0.013649	-0.005	0.099306	0.001525	-0.002203
0.0970000000000001	-0.00425	-0.001353	0.173476	0.012576	-0.001281	0.094497	0.002472	-0.001268
0.0975000000000001	-0.010079	0.001721	0.156828	0.007861	0.000242	0.071708	0.00064	-0.000585
0.0980000000000001	-0.012357	0.004629	0.12179	-0.000534	0.000184	0.02866	-0.003543	-0.000158
0.0985000000000001	-0.011896	0.004593	0.084086	-0.009698	-4.3e-05	-0.021672	-0.006093	-0.000359
0.0990000000000001	-0.010755	0.002205	0.048405	-0.01505	-0.000668	-0.055993	-0.004913	-0.000773
0.0995000000000001	-0.009224	0.001368	0.02598	-0.016304	-0.002146	-0.064453	-0.002127	-0.001509
0.1	-0.006933	0.003098	0.035936	-0.017867	-0.004078	-0.0587	8.6e-05	-0.003502
0.1005	-0.005106	0.005034	0.08097	-0.022549	-0.005185	-0.048855	0.002474	-0.006214
0.101	-0.00399	0.00553	0.126967	-0.029414	-0.004455	-0.028824	0.005098	-0.008009
0.1015	-0.002807	0.004093	0.126378	-0.035166	-0.003263	0.003258	0.005163	-0.007183
0.102	-0.002913	0.001258	0.070917	-0.038387	-0.003126	0.032512	0.002065	-0.002977
0.1025	-0.006449	-0.000619	0.003579	-0.043455	-0.002388	0.04658	-0.000934	0.002429
0.103	-0.012835	-0.000209	-0.029987	-0.053635	-4e-05	0.044534	-0.001166	0.005632
0.1035	-0.018668	0.000507	-0.024518	-0.063272	0.000691	0.025295	0.000968	0.005408
0.104	-0.020835	-0.000657	-0.004223	-0.065464	-0.002417	-0.008924	0.003588	0.000977
0.1045	-0.018836	-0.002916	0.01076	-0.060682	-0.006356	-0.039097	0.005941	-0.009731
0.105	-0.014083	-0.004416	0.015426	-0.05128	-0.007865	-0.042805	0.007478	-0.023595
0.1055	-0.006507	-0.0049	0.01197	-0.037587	-0.007016	-0.02161	0.007099	-0.03145
0.106	0.004667	-0.004818	0.004606	-0.020572	-0.004603	0.001673	0.005394	-0.028284
0.1065	0.015078	-0.004183	-0.002311	-0.001032	-0.001394	0.010882	0.003605	-0.016792
0.107	0.018825	-0.002925	-0.008049	0.019195	0.001176	0.009449	0.001666	-0.00378
0.1075	0.017415	-0.002131	-0.015883	0.035809	0.002102	0.006726	0.000168	0.004539
0.108	0.017128	-0.003276	-0.027276	0.045575	0.001708	0.00513	0.000404	0.00806
0.1085	0.021082	-0.00528	-0.038816	0.048145	0.000919	0.003269	0.001616	0.011437
0.109	0.027843	-0.006023	-0.04707	0.046797	-0.000231	0.000722	0.001784	0.015427
0.1095	0.033854	-0.005378	-0.050667	0.046411	-0.001805	-0.000806	0.000506	0.015321
0.11	0.036044	-0.004054	-0.046579	0.048745	-0.002252	0.002714	-0.000951	0.011562
0.1105	0.035258	-0.002213	-0.032174	0.051911	-6.2e-05	0.013838	-0.001863	0.010356
0.111	0.035102	0.000247	-0.012625	0.053135	0.003735	0.027372	-0.002237	0.010886
0.1115	0.036609	0.002561	-0.000499	0.052231	0.006269	0.032369	-0.001605	0.008308
0.112	0.038686	0.003474	-0.005362	0.050657	0.005826	0.024482	-0.000654	0.005293
0.1125	0.0406	0.003182	-0.026059	0.047723	0.004208	0.009707	-0.001889	0.007369
0.113	0.040676	0.002439	-0.051491	0.04187	0.004289	-0.005548	-0.005919	0.013564
0.1135	0.035276	0.001773	-0.065758	0.032971	0.005821	-0.019511	-0.010051	0.017052
0.114	0.019831	0.002287	-0.058322	0.021562	0.006632	-0.029289	-0.011468	0.013717
0.1145	-0.00586	0.003934	-0.035055	0.008919	0.005598	-0.028255	-0.009541	0.00808
0.115	-0.031509	0.004692	-0.015548	-0.000808	0.003414	-0.016223	-0.00625	0.00667
0.1155	-0.042129	0.003574	-0.01265	-0.00389	0.001944	-0.006083	-0.003449	0.008372
0.116	-0.034013	0.002282	-0.015768	-0.00352	0.002074	-0.009134	0.000542	0.007556
0.1165	-0.018777	0.002667	-0.00444	-0.005986	0.003109	-0.017405	0.007486	0.003396
0.117	-0.008683	0.004242	0.021476	-0.012783	0.003573	-0.011772	0.014842	-8.8e-05
0.1175	-0.004912	0.004909	0.039987	-0.020383	0.002054	0.009949	0.017857	-0.000721
0.118	-0.004559	0.003955	0.040863	-0.026365	-0.000396	0.025776	0.013842	-0.000405
0.1185	-0.012755	0.00282	0.04591	-0.033629	-0.001287	0.020296	0.004895	-0.001132
0.119	-0.036679	0.002233	0.078473	-0.043637	-0.000778	0.007626	-0.003301	-0.001623
0.1195	-0.06835	0.001878	0.12144	-0.050811	-0.000355	0.009712	-0.006088	-0.00016
0.12	-0.086619	0.001665	0.128416	-0.04921	-0.000129	0.024326	-0.003069	0.001435
0.1205	-0.081333	0.000898	0.07706	-0.039275	4.6e-05	0.032497	0.00099	0.00064
0.121	-0.065338	-0.000795	-0.005685	-0.027063	-0.000163	0.029934	6.1e-05	-0.001517
0.1215	-0.055274	-0.001999	-0.073616	-0.017228	-0.00075	0.029418	-0.005569	-0.002764
0.122	-0.050776	-0.001658	-0.103492	-0.008802	-0.001074	0.036509	-0.00985	-0.00291
0.1225	-0.04125	-0.000853	-0.105561	-0.000169	-0.001559	0.042106	-0.008529	-0.002557
0.123	-0.023217	-0.000831	-0.104407	0.007344	-0.002606	0.037181	-0.002867	-0.001327
0.1235	-0.003543	-0.001663	-0.113453	0.012343	-0.001811	0.022326	0.001006	0.000661
0.124	0.008386	-0.00295	-0.122643	0.015456	0.001137	0.003141	-0.002033	0.002209
0.1245	0.009302	-0.004025	-0.109973	0.016324	0.002388	-0.016069	-0.01013	0.002496
0.125	0.004783	-0.004621	-0.067891	0.013214	0.001138	-0.034335	-0.016721	0.001571
0.1255	0.001876	-0.005478	-0.014014	0.008583	0.000459	-0.053951	-0.015561	0.001374
0.126	0.001851	-0.006607	0.029088	0.007038	0.001622	-0.077619	-0.005864	0.003449
0.1265	0.002799	-0.006286	0.055996	0.007704	0.003342	-0.103788	0.005853	0.005282
0.127	0.002773	-0.004068	0.074272	0.006972	0.004096	-0.12281	0.012261	0.004861
0.1275	9.8e-05	-0.00247	0.086652	0.0045	0.002848	-0.118955	0.011596	0.005171
0.128	-0.002885	-0.002371	0.087233	0.001591	0.000227	-0.084554	0.008315	0.008317
0.1285	-0.001453	-0.001223	0.075123	-0.000654	-0.001615	-0.035616	0.007677	0.01129
0.129	0.003488	0.001161	0.060259	-0.001091	-0.00178	-0.004439	0.008916	0.011423
0.1295	0.00717	0.002623	0.051452	-0.000196	-0.000195	-0.00573	0.008328	0.009167
0.13	0.008397	0.002984	0.048442	0.000874	0.002614	-0.016236	0.006268	0.006323
0.1305	0.008702	0.002398	0.04784	0.002431	0.004144	-0.004139	0.005294	0.004872
0.131	0.008849	0.00179	0.048746	0.003833	0.003956	0.028204	0.005514	0.003948
0.1315	0.009009	0.002955	0.05061	0.003405	0.00507	0.048955	0.004408	0.001513
0.132	0.008953	0.004345	0.051312	0.001901	0.007586	0.03967	-0.000132	-0.001045
0.1325	0.008053	0.003458	0.049862	0.000332	0.008067	0.017197	-0.005323	-0.001347
0.133	0.006784	0.001149	0.04502	-0.002334	0.006549	0.009978	-0.005284	-0.000275
0.1335	0.006513	-0.000454	0.031299	-0.004863	0.006251	0.023194	0.000303	-0.000597
0.134	0.007306	-0.000832	0.005832	-0.004283	0.006756	0.036684	0.005202	-0.002424
0.1345	0.008525	-0.000802	-0.022953	-0.002475	0.005681	0.034607	0.005454	-0.004276
0.135	0.009698	-0.001244	-0.041806	-0.003814	0.003631	0.022715	0.003931	-0.006049
0.1355	0.01036	-0.002194	-0.04578	-0.007877	0.002026	0.014836	0.004805	-0.007391
0.136	0.011773	-0.002436	-0.041063	-0.011151	0.000525	0.016903	0.006578	-0.008382
0.1365	0.014966	-0.002055	-0.036109	-0.011567	-0.001152	0.023706	0.005137	-0.009323
0.137	0.018071	-0.002912	-0.034257	-0.008834	-0.001767	0.025887	0.001292	-0.008454
0.1375	0.019408	-0.004557	-0.037304	-0.005109	-0.001351	0.022354	-0.00096	-0.005553
0.138	0.019249	-0.004662	-0.048014	-0.00323	-0.001522	0.019788	-0.000437	-0.00368
0.1385	0.01878	-0.002989	-0.059688	-0.00214	-0.001681	0.019707	0.001136	-0.004048
0.139	0.019594	-0.001384	-0.056492	0.001288	-3.3e-05	0.016828	0.002527	-0.004469
0.1395	0.021867	-0.000553	-0.037616	0.006202	0.00272	0.009855	0.003489	-0.004321
0.14	0.023163	0.0008	-0.023316	0.008472	0.003626	0.003652	0.003111	-0.005518
