Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.075	601.433	-1385.146	906.693	346.116	-1367.928	912.671	507.772	-1563.118	945.817	420.42	-1556.154	939.584	624.557	-1502.415	852.38	293.301	-1443.079	846.259	569.494	-1381.082	679.652	607.938	-1538.148	431.718	493.129	-1537.718	422.757	612.054	-1724.954	243.05	580.006	-1840.012	120.056	495.511	-1804.821	114.714	508.94	-1711.257	-7.957	565.254	-1713.143	4.259	613.181	-1767.149	-11.615	379.597	-1267.316	690.734	312.951	-1285.312	465.676	424.157	-1265.056	459.873	306.144	-1227.63	206.121	334.517	-1168.075	48.736	421.985	-1157.075	76.306	410.522	-1002.375	48.37	352.171	-989.42	80.222	310.811	-1029.272	30.32
0.08	600.71	-1376.974	906.866	345.18	-1359.467	912.735	506.574	-1555.202	945.403	419.165	-1548.222	939.429	622.202	-1493.177	851.008	292.631	-1433.769	845.652	569.038	-1372.044	679.198	608.329	-1527.064	430.535	493.555	-1525.892	421.25	612.196	-1717.485	245.797	580.52	-1834.746	126.721	496.544	-1798.771	117.848	507.722	-1711.174	-8.736	564.869	-1712.828	4.095	613.139	-1766.517	-10.799	378.596	-1258.386	690.633	313.303	-1277.042	466.28	423.875	-1257.678	459.663	308.042	-1221.422	206.729	335.108	-1161.772	50.497	422.612	-1149.842	76.697	412.035	-999.499	42.751	353.13	-983.582	75.687	312.495	-1026.347	27.159
0.085	599.877	-1368.989	906.876	344.282	-1351.14	913.227	505.412	-1547.202	945.313	417.9	-1540.62	939.505	621.289	-1484.768	850.518	291.403	-1424.757	845.867	568.427	-1362.158	679.121	608.866	-1515.813	429.865	493.994	-1513.641	419.327	612.29	-1709.719	248.717	580.839	-1828.997	130.244	497.665	-1792.204	121.174	507.335	-1710.743	-9.337	564.52	-1712.757	4.124	613.039	-1765.967	-9.981	377.664	-1249.576	690.513	312.975	-1269.963	467.789	424.323	-1250.927	459.56	307.533	-1214.343	208.376	335.556	-1156.387	50.714	422.818	-1145.351	76.473	413.829	-997.67	38.971	355.804	-980.775	71.639	313.735	-1024.458	24.553
0.09	598.841	-1360.92	906.938	343.573	-1343.062	913.818	504.256	-1539.217	945.003	417.272	-1534.329	940.415	620.339	-1476.274	850.014	289.754	-1415.942	846.402	567.919	-1353.282	679.027	609.319	-1504.123	429.194	494.518	-1500.917	417.221	612.426	-1701.3	251.773	581.155	-1822.675	135.702	498.846	-1785.218	124.549	507.046	-1710.17	-9.781	564.125	-1712.822	4.207	612.828	-1765.59	-8.958	376.566	-1241.232	690.862	312.145	-1263.372	469.325	425.425	-1244.698	459.576	304.891	-1206.63	210.611	335.696	-1153.216	48.92	423.43	-1144.404	75.325	415.042	-996.275	35.15	358.436	-979.223	67.753	314.644	-1022.932	22.247
0.095	597.513	-1353.11	906.702	342.504	-1335.227	914.715	503.155	-1531.158	944.874	415.613	-1526.116	940.588	620.788	-1468.621	850.384	287.9	-1407.59	847.306	567.28	-1344.348	679.46	609.694	-1491.966	428.132	495.445	-1487.341	414.845	612.569	-1692.463	255.066	581.674	-1815.35	140.71	499.778	-1777.637	128.212	506.766	-1709.429	-10.052	563.612	-1712.585	4.528	612.537	-1765.39	-7.044	375.337	-1233.134	691.917	311.209	-1256.348	471.092	426.663	-1239.236	460.964	304.112	-1199.398	212.041	335.319	-1152.409	47.892	423.734	-1144.559	73.836	416.146	-995.389	31.453	359.605	-977.349	64.558	315.59	-1021.727	20.047
0.1	596.476	-1345.385	906.829	341.735	-1327.718	915.868	502.277	-1523.138	944.44	414.841	-1519.035	941.436	619.875	-1459.722	849.261	286	-1399.839	848.76	565.802	-1333.449	679.78	610.094	-1479.386	427.095	496.177	-1473.707	412.434	612.804	-1683.089	258.34	582.185	-1807.821	146.315	500.617	-1769.597	131.81	506.652	-1708.155	-10.274	563.28	-1711.383	5.215	612.088	-1764.494	-5.285	373.908	-1225.58	693.465	310.172	-1248.27	473.474	427.478	-1233.984	463.25	303.664	-1193	212.611	334.814	-1152.075	47.818	423.612	-1144.926	73.058	417.16	-994.927	29.471	359.853	-975.878	61.583	315.914	-1020.794	17.696
0.105	595.449	-1337.844	907.144	340.851	-1320.591	917.099	501.715	-1515.246	944.366	415.363	-1514.372	943.764	618.086	-1450.028	848.43	284.113	-1392.689	850.558	564.52	-1323.757	680.163	610.508	-1465.659	426.484	496.83	-1459.844	410.379	613.089	-1673.114	261.878	582.645	-1799.709	151.823	501.086	-1761.5	136.049	506.679	-1706.343	-9.86	563.173	-1709.124	6.705	611.555	-1763.217	-2.452	372.589	-1218.432	695.446	309.697	-1238.746	475.967	427.757	-1228.557	466.339	303.209	-1188.256	213.604	334.371	-1151.561	48.472	423.03	-1144.119	73.626	417.714	-994.456	27.78	360.269	-975.016	59.005	316.178	-1019.91	15.736
0.11	594.592	-1330.083	906.97	340.021	-1313.819	918.717	501.462	-1507.532	944.263	415.175	-1507.042	944.632	617.523	-1441.649	847.786	282.809	-1386.116	852.509	563.11	-1313.237	681.223	610.782	-1452.392	425.384	497.474	-1445.563	408.512	612.685	-1663.179	265.81	582.768	-1791.288	157.923	501.3	-1753.371	140.724	506.599	-1704.611	-8.665	562.997	-1706.418	8.345	611.325	-1761.674	2.039	371.398	-1211.712	697.603	309.95	-1227.975	477.916	427.619	-1222.515	470.199	302.686	-1183.909	214.727	333.861	-1150.801	49.287	422.208	-1143.024	74.488	417.686	-993.625	25.34	360.568	-973.857	56.456	316.147	-1019.267	14.033
0.115	593.102	-1322.333	906.912	339.068	-1307.286	920.381	501.433	-1499.156	944.328	415.181	-1499.547	945.425	618.269	-1433.424	847.426	281.96	-1380.098	854.685	561.709	-1303.893	681.966	610.969	-1439.031	424.808	499.051	-1430.685	406.823	613.139	-1652.571	269.218	582.851	-1782.756	163.782	501.325	-1744.891	145.914	506.74	-1702.336	-7.424	562.795	-1703.491	10.244	611.003	-1759.519	7.069	370.837	-1204.949	700.103	310.506	-1216.768	479.886	427.001	-1215.467	473.825	301.857	-1179.938	215.965	333.309	-1149.645	49.599	421.292	-1141.185	75.184	417.577	-992.913	22.998	360.317	-972.585	53.603	315.949	-1018.455	11.551
0.12	591.77	-1314.658	907.148	337.919	-1300.881	922.078	501.959	-1492.735	944.809	415.369	-1492.14	946.171	617.604	-1424.719	846.292	281.145	-1374.387	857.316	560.245	-1293.92	683.494	611.098	-1425.882	424.44	499.497	-1416.201	405.499	613.06	-1641.322	272.745	582.103	-1773.53	170.084	501.332	-1735.888	150.967	506.66	-1700.283	-6.166	563.003	-1700.512	12.02	610.929	-1756.614	12.54	370.957	-1198.247	702.83	311.282	-1206.344	481.49	425.817	-1207.528	477.07	300.711	-1176.073	216.977	332.636	-1148.11	49.091	420.518	-1139.52	75.057	417.363	-992.049	20.519	359.819	-971.232	50.63	315.669	-1017.817	9.052
0.125	590.162	-1307.09	907.039	336.844	-1294.396	923.531	502.574	-1485.64	945.274	415.769	-1485.067	946.937	617.229	-1416.639	846.067	280.899	-1368.641	859.505	559.345	-1285.178	684.015	610.993	-1412.276	423.994	499.654	-1401.6	404.799	612.832	-1629.587	276.176	581.599	-1763.556	176.294	501.618	-1725.906	155.749	506.242	-1695.815	-4.461	563.249	-1696.772	13.821	611.002	-1753.203	17.867	371.97	-1191.969	705.423	311.551	-1197.3	482.762	424.588	-1198.778	480.045	299.982	-1172.289	217.342	331.906	-1146.252	48.202	419.937	-1137.867	74.75	417.149	-991.28	18.396	359.168	-969.93	47.393	315.382	-1017.035	6.093
0.13	588.92	-1299.491	907.646	335.72	-1288.123	924.916	502.93	-1477.501	945.736	416.195	-1478.057	947.839	616.509	-1407.917	845.035	280.833	-1362.881	861.444	558.139	-1276.087	685.536	610.885	-1398.252	423.505	499.679	-1387.033	404.409	612.604	-1617.604	279.692	580.998	-1753.154	182.218	501.603	-1715.603	160.25	506.341	-1692.354	-2.723	563.827	-1692.618	15.692	611.007	-1749.506	23.568	373.285	-1185.45	707.981	311.344	-1189.543	482.881	423.048	-1189.444	481.494	299.652	-1168.572	217.178	331.331	-1144.519	47.597	419.337	-1135.017	75.252	416.963	-990.601	15.961	358.424	-968.759	44.238	315.218	-1016.447	3.629
0.135	587.318	-1291.792	908.532	334.375	-1281.694	926.189	503.436	-1470.57	946.344	416.488	-1471.014	948.583	615.619	-1399.75	845.022	280.901	-1356.801	863.084	556.875	-1266.312	687.404	610.592	-1385.151	422.964	499.698	-1372.447	404.167	612.338	-1605.484	283.082	580.436	-1742.3	188.051	501.378	-1704.87	164.286	506.807	-1689.114	-0.616	564.581	-1688.26	18.042	610.833	-1745.145	29.128	374.677	-1178.998	710.027	310.574	-1183.318	483.011	421.305	-1180.163	481.155	298.949	-1164.838	216.711	330.882	-1143.157	47.187	419.042	-1134.508	74.498	416.999	-990.072	13.815	358.227	-967.802	41.437	314.81	-1015.482	2.108
0.14	585.613	-1283.615	909.534	332.953	-1275.228	927.251	503.909	-1464.535	947.271	416.587	-1464.047	949.122	614.654	-1390.996	844.481	280.522	-1350.423	864.005	555.444	-1253.493	689.63	610.417	-1371.24	423.067	499.355	-1358.022	404.469	612.291	-1592.927	286.444	579.699	-1731	193.712	501.052	-1693.662	168.366	507.256	-1686.074	2.845	566.032	-1685.308	19.691	610.66	-1740.339	35.203	375.767	-1172.719	711.891	309.32	-1178.051	482.8	420.007	-1171.264	480.085	298.162	-1161.408	216.218	330.599	-1142.248	46.785	418.762	-1132.308	74.881	417.257	-989.901	11.851	358.577	-966.768	39.369	314.797	-1014.965	1.745
0.145	584.455	-1276.038	909.943	331.678	-1268.733	928.416	504.033	-1457.57	948.076	416.443	-1457.137	949.721	613.981	-1382.923	844.801	279.818	-1343.696	864.528	554.791	-1244.401	690.938	610.231	-1357.643	423.603	499.097	-1343.747	404.826	612.169	-1580.059	289.5	578.889	-1720.214	199.296	500.658	-1682.164	172.724	508.018	-1682.063	6.295	567.262	-1677.784	21.799	610.333	-1734.708	40.983	376.347	-1166.755	713.046	307.762	-1173.318	482.35	418.89	-1163.348	478.926	297.558	-1157.8	215.328	330.494	-1141.55	46.773	418.734	-1131.395	74.198	417.726	-989.695	10.144	359.371	-966.053	38.031	314.891	-1014.525	1.427
0.15	583.449	-1268.757	911.34	330.326	-1262.25	929.455	503.874	-1450.8	948.924	415.94	-1450.357	950.12	613.222	-1374.947	845.686	278.675	-1336.847	864.935	554.073	-1235.025	692.808	610.093	-1343.212	424.367	498.941	-1329.654	405.455	612.164	-1567.026	292.42	578.365	-1707.436	204.432	500.229	-1670.369	176.912	509.242	-1677	10.195	569.047	-1671.06	24.465	609.922	-1728.325	47.029	376.372	-1160.589	713.29	306.507	-1169.091	482.129	417.906	-1156	476.903	297.002	-1154.723	214.829	330.546	-1141.06	46.548	418.925	-1131.712	73.097	418.576	-989.87	8.903	360.438	-965.631	37.027	315.177	-1014.143	1.348
0.155	582.162	-1261.674	912.464	328.981	-1255.823	930.287	503.35	-1443.935	949.808	415.273	-1443.642	950.698	612.174	-1366.49	845.755	277.726	-1329.727	864.557	553.2	-1225.844	694.349	609.905	-1329.396	424.596	498.469	-1315.697	406.298	612.152	-1553.763	295.071	577.632	-1696.185	209.231	499.895	-1658.149	180.864	510.378	-1670.642	14.243	570.896	-1663.449	27.941	609.623	-1720.429	52.48	375.788	-1154.389	712.681	305.36	-1165.123	481.979	417.308	-1150.186	476.202	296.694	-1152.017	214.681	330.545	-1140.775	46.465	418.987	-1131.463	72.877	419.028	-990.017	7.795	361.321	-965.426	36.04	315.31	-1013.934	1.268
0.16	581.069	-1254.791	913.948	327.771	-1249.174	931.252	502.591	-1437.123	950.652	414.339	-1437.027	951.195	611.096	-1358.915	846.891	276.775	-1322.72	864.579	552.432	-1216.544	696.319	609.894	-1315.985	425.931	497.921	-1302.09	407.241	612.079	-1540.276	297.626	577.022	-1683.872	213.794	499.469	-1644.309	184.391	510.738	-1662.766	17.694	571.875	-1655.242	30.479	609.654	-1711.514	57.611	374.614	-1151.272	710.416	304.563	-1161.005	481.305	416.89	-1145.267	475.622	296.635	-1149.661	214.557	330.565	-1140.565	46.48	419.038	-1131.27	72.935	419.334	-990.17	6.732	361.716	-965.366	35.125	315.304	-1013.796	1.185
0.165	579.974	-1247.781	915.342	326.739	-1242.681	932.221	501.724	-1430.245	951.49	413.319	-1430.402	951.817	609.949	-1351.51	848.219	275.587	-1316.02	865.181	551.915	-1207.296	698.348	609.631	-1302.842	426.282	496.963	-1288.825	408.304	611.963	-1526.759	300.1	576.469	-1671.266	218.118	499.447	-1631.373	187.335	511.039	-1653.276	21.202	572.119	-1645.815	32.63	609.622	-1702.06	62.269	372.182	-1143.187	709.529	303.374	-1157.25	480.941	416.719	-1141.341	476.172	296.75	-1147.61	214.75	330.67	-1140.371	46.52	419.114	-1130.947	72.951	419.468	-989.894	5.329	361.988	-965.073	34.219	315.235	-1013.659	1.104
0.17	579.107	-1240.964	916.589	325.612	-1236.141	933.078	500.576	-1423.472	952.26	412.299	-1423.866	952.498	608.91	-1344.426	849.625	274.548	-1309.341	865.494	551.468	-1198.135	700.142	609.682	-1290.03	427.182	496.262	-1275.558	409.825	611.719	-1513.372	302.43	576.012	-1658.496	222.164	499.111	-1618.874	190.403	511.634	-1642.572	24.604	572.614	-1634.635	36.613	610.252	-1690.862	66.623	370.029	-1137.065	708.185	302.858	-1153.097	481.124	416.321	-1137.575	476.656	296.867	-1145.861	214.908	330.935	-1140.027	46.544	419.301	-1130.475	72.921	419.74	-989.924	4.477	362.26	-964.737	33.309	315.149	-1013.598	1.029
0.175	578.352	-1234.006	918.14	324.88	-1229.513	933.812	499.376	-1416.816	953.07	411.458	-1417.563	953.363	607.888	-1337.306	851.054	273.613	-1302.768	866.318	550.735	-1189.097	701.871	609.464	-1276.784	428.68	496.032	-1262.082	411.17	611.382	-1499.88	304.777	575.44	-1645.565	225.958	498.411	-1606.222	193.771	511.956	-1630.342	27.906	572.646	-1622.165	41.115	610.352	-1679.065	70.302	367.659	-1130.827	707.414	302.856	-1148.79	481.479	416.229	-1136.178	477.336	297.031	-1144.313	214.798	331.177	-1139.685	46.435	419.484	-1130.044	72.979	420.058	-989.881	3.659	362.639	-964.622	32.788	315.24	-1013.503	1.106
0.18	577.683	-1227.359	919.513	323.913	-1222.925	934.816	498.068	-1410.036	953.751	410.34	-1410.791	954.132	606.702	-1330.077	852.024	272.671	-1296.31	866.922	549.819	-1179.794	704.189	609.156	-1263.25	430.265	495.418	-1248.991	412.605	610.975	-1486.486	307.225	574.824	-1632.827	229.224	497.893	-1593.25	196.95	512.422	-1616.802	30.902	572.318	-1608.33	45.206	610.376	-1663.734	74.245	365.57	-1124.711	707.073	302.951	-1144.243	481.224	416.28	-1133.587	478.002	297.109	-1143.042	215.023	331.59	-1139.376	46.234	419.706	-1129.783	72.976	420.359	-989.806	3.052	363.161	-964.536	32.349	315.39	-1013.414	1.115
0.185	576.884	-1220.673	920.957	323.183	-1216.487	935.685	496.746	-1403.295	954.557	409.623	-1404.53	955.104	605.66	-1323.238	853.594	271.949	-1290.061	867.922	548.842	-1170.662	706.718	608.877	-1249.836	432.096	494.548	-1235.976	414.313	610.308	-1473.025	309.404	573.984	-1619.947	232.013	497.194	-1580.443	200.349	512.814	-1600.946	33.816	573.368	-1592.359	48.772	610.663	-1649.758	77.828	363.667	-1118.68	707.144	302.896	-1140.278	481.428	416.438	-1131.122	478.536	297.195	-1142.096	215.171	331.774	-1139.467	46.494	419.927	-1129.444	72.96	420.303	-989.74	2.625	363.673	-964.511	31.922	315.494	-1013.378	1.148
