Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.05	610.027	-1379.19	913.846	358.2	-1381.071	930.241	536.255	-1562.637	955.796	448.657	-1565.572	956.298	644.179	-1488.19	853.614	308.194	-1457.456	867.842	571.596	-1353.568	693.188	626.204	-1473.559	427.317	512.585	-1470.229	412.039	635.198	-1687.411	276.098	608.674	-1822.953	176.648	526.503	-1787.762	157.248	537.828	-1754.79	-0.333	594.127	-1750.997	15.593	640.338	-1807.793	21.274	401.054	-1285.101	710.268	333.752	-1301.769	480.357	444.956	-1290.421	474.741	323.141	-1282.304	214.304	355.504	-1259.171	45.699	443.117	-1248.015	72.657	440.511	-1104.893	6.965	383.304	-1081.136	34.884	338.037	-1130.372	-0.108
0.055	608.926	-1372.555	915.512	357.218	-1374.981	931.585	536.116	-1556.2	956.803	448.254	-1559.08	956.952	643.375	-1479.975	853.812	307.362	-1451.248	868.589	569.643	-1344.301	694.562	625.261	-1458.927	427.372	512.827	-1454.764	411.993	634.401	-1675.592	279.789	607.49	-1813.326	184.016	525.798	-1777.599	162.503	538.124	-1750.061	3.706	594.592	-1745.92	18.605	639.871	-1803.235	27.336	400.399	-1279.065	710.745	332.664	-1298.227	480.347	443.825	-1284.591	473.835	322.452	-1279.757	213.892	355.324	-1258.52	45.372	442.859	-1247.398	72.308	440.617	-1104.766	6.242	383.562	-1080.869	34.047	337.957	-1130.185	-0.243
0.06	607.926	-1365.888	916.823	355.934	-1368.964	932.926	535.79	-1549.701	957.73	447.818	-1552.761	957.777	642.702	-1472.077	854.394	306.471	-1445.206	869.406	568.463	-1335.769	696.428	624.163	-1444.875	427.187	512.105	-1440.324	412.088	633.649	-1663.556	283.396	606.188	-1802.977	190.431	524.677	-1767.535	168.098	538.645	-1744.238	8.353	595.727	-1739.122	22.137	639.517	-1797.648	33.657	399.026	-1273.041	710.334	331.503	-1294.764	480.195	442.922	-1279.064	472.716	321.947	-1277.317	213.642	355.222	-1258.062	45.023	442.676	-1247.088	72.099	440.825	-1104.84	5.692	383.824	-1080.701	33.439	338.024	-1130.116	-0.345
0.065	606.846	-1359.149	918.055	354.828	-1362.952	934.25	535.238	-1543.344	958.472	447.161	-1546.541	958.415	641.869	-1464.969	855.56	305.54	-1439.117	870.27	567.565	-1327.205	698.104	623.353	-1431.337	427.87	511.427	-1426.093	412.272	632.727	-1651.299	286.943	604.803	-1792.066	196.883	523.769	-1756.806	173.32	539.479	-1738.102	12.967	597.037	-1733.307	25.844	639.437	-1791.402	40.433	397.241	-1267.366	709.367	330.481	-1291.372	480.057	442.413	-1274.907	473.265	321.541	-1275.271	213.709	355.047	-1258.021	44.906	442.518	-1246.785	71.777	440.984	-1104.947	5.158	384.143	-1080.572	32.8	338.035	-1129.827	-0.558
0.07	605.779	-1352.677	919.062	353.847	-1356.934	935.359	534.619	-1536.94	959.263	446.405	-1540.356	959.109	640.934	-1457.393	856.294	304.828	-1432.981	870.797	566.644	-1318.579	699.782	622.698	-1418.718	427.779	510.208	-1412.482	413.005	631.855	-1638.907	290.509	603.438	-1780.88	202.983	522.44	-1745.809	178.534	540.421	-1729.869	17.323	598.897	-1724.643	30.53	639.725	-1783.575	47.222	394.84	-1261.882	707.716	329.385	-1287.976	479.882	441.869	-1270.092	473.025	321.222	-1273.189	213.44	354.909	-1257.903	44.905	442.334	-1246.64	71.794	441.095	-1105.025	4.797	384.371	-1080.4	32.171	337.951	-1129.763	-0.645
0.075	604.601	-1346.432	920.443	352.964	-1350.917	936.267	533.794	-1530.659	959.829	445.627	-1534.267	959.732	639.854	-1450.118	856.98	304.003	-1427.057	871.6	565.484	-1309.106	701.938	621.737	-1404.804	428.209	508.988	-1398.994	413.517	631.049	-1626.298	293.964	601.911	-1769.345	208.645	521.248	-1734.287	183.006	541.027	-1720.05	20.705	599.54	-1715.871	33.926	639.668	-1774.826	53.263	392.169	-1256.357	706.398	328.506	-1284.844	480.067	440.922	-1267.717	473.605	320.998	-1271.613	213.632	354.846	-1257.859	44.948	442.21	-1246.349	71.926	441.098	-1105.045	4.452	384.374	-1080.351	31.756	337.709	-1129.735	-0.65
0.08	604.379	-1339.757	921.443	352.028	-1344.916	937.048	532.939	-1524.354	960.5	444.858	-1528.153	960.421	638.997	-1442.565	857.392	303.245	-1421.225	872.173	564.98	-1300.48	703.842	620.469	-1391.878	428.892	507.9	-1385.466	414.452	630.364	-1613.65	297.404	600.46	-1757.613	214.002	520.146	-1722.569	187.286	541.445	-1710.404	23.937	599.579	-1707.706	37.299	639.428	-1764.926	58.924	389.265	-1251.13	705.075	327.801	-1281.691	480.258	440.585	-1265.005	474.457	320.866	-1270.457	213.695	354.883	-1257.776	44.928	442.177	-1245.988	71.976	441.091	-1105.034	4.18	384.34	-1080.29	31.431	337.628	-1129.645	-0.848
0.085	603.511	-1333.482	922.788	351.33	-1338.884	937.608	531.962	-1518.094	960.891	444.116	-1522.165	961.052	638.285	-1435.882	858.536	302.484	-1415.661	872.921	564.742	-1291.937	705.636	619.663	-1378.686	430.003	506.945	-1371.96	416.324	629.529	-1601.088	300.629	598.804	-1746.439	218.992	518.874	-1710.71	191.463	541.637	-1700.356	27.784	599.652	-1697.287	42.825	639.162	-1754.324	64.869	386.545	-1245.997	704.236	327.284	-1278.475	480.527	440.457	-1262.549	475.365	320.759	-1269.613	213.826	354.978	-1257.676	44.924	442.123	-1245.666	72.044	441.156	-1105.053	3.931	384.437	-1080.228	31.12	337.628	-1129.6	-0.888
0.09	603.223	-1326.697	923.617	350.621	-1332.803	938.04	531.066	-1511.878	961.572	443.446	-1516.033	961.845	637.595	-1429.287	859.694	301.738	-1410.202	873.606	564.366	-1283.475	707.313	619.593	-1366.185	431.616	505.432	-1359.097	418.428	628.517	-1588.232	303.84	597.362	-1733.443	223.477	517.459	-1698.699	195.464	541.487	-1689.42	32.131	599.892	-1684.939	47.819	638.92	-1742.253	70.401	384.193	-1240.914	703.792	326.884	-1275.185	480.734	439.836	-1261.196	475.229	320.832	-1268.673	213.588	355.036	-1257.733	44.883	442.098	-1245.425	72.064	441.301	-1105.157	3.784	384.613	-1080.277	30.894	337.701	-1129.585	-0.846
0.095	602.221	-1320.418	924.911	349.87	-1326.777	938.455	530.095	-1505.59	961.946	442.804	-1510.132	962.601	636.94	-1422.261	860.237	301.083	-1404.714	874.126	563.999	-1274.999	709.433	619.126	-1352.726	432.945	504.502	-1345.828	420.046	627.46	-1575.322	307.006	595.494	-1722.094	227.724	516.041	-1686.407	199.323	541.523	-1677.058	36.244	599.614	-1672.522	52.268	638.649	-1729.386	75.381	382.42	-1236.009	703.66	326.591	-1271.861	480.816	439.866	-1259.108	475.809	320.765	-1268.249	213.644	355.173	-1257.833	44.929	442.114	-1245.249	72.143	441.455	-1105.144	3.528	384.703	-1080.3	30.734	337.724	-1129.585	-0.869
0.1	601.455	-1313.962	925.988	349.074	-1320.895	939.053	529.367	-1499.355	962.644	442.226	-1504.067	963.586	636.385	-1415.232	860.876	300.548	-1399.352	874.319	563.227	-1266.504	711.492	618.617	-1338.969	435.165	503.62	-1332.551	421.994	626.383	-1562.343	310.054	593.828	-1709.568	231.397	514.641	-1673.808	202.822	541.756	-1663.53	39.658	599.401	-1659.088	56.185	638.331	-1716.074	79.547	381.118	-1231.187	703.554	326.255	-1268.468	480.725	439.822	-1256.655	476.194	320.877	-1267.968	213.596	355.222	-1258.051	44.951	442.106	-1245.139	72.103	441.524	-1105.102	3.381	384.784	-1080.365	30.589	337.72	-1129.539	-0.882
0.105	600.605	-1307.569	927.177	348.243	-1315.103	939.539	528.638	-1493.212	963.323	441.752	-1498.206	964.449	635.939	-1407.893	861.073	299.973	-1394.218	874.706	562.387	-1257.755	713.876	617.947	-1325.829	436.862	502.788	-1319.567	423.949	625.179	-1549.512	312.916	592.064	-1696.895	234.603	512.971	-1660.857	205.814	541.875	-1648.55	42.735	599.401	-1645.205	59.977	637.958	-1702.317	83.422	380.203	-1226.632	703.693	325.924	-1265.435	480.782	439.779	-1254.256	476.185	320.843	-1267.952	213.606	355.276	-1258.224	44.967	442.132	-1244.928	72.144	441.039	-1104.883	3.635	384.768	-1080.408	30.478	337.709	-1129.602	-0.876
0.11	599.97	-1301.152	927.959	347.574	-1309.282	940.085	528.206	-1486.952	964.262	441.394	-1492.154	965.631	635.564	-1401.357	862.143	299.38	-1388.652	875.329	561.571	-1249.231	716.361	617.373	-1312.943	439.229	501.629	-1306.887	426.236	623.883	-1536.509	315.463	590.396	-1683.907	237.141	511.772	-1647.487	207.905	541.859	-1633.587	45.433	598.999	-1630.564	62.663	637.349	-1688.084	86.724	379.492	-1222.035	703.801	325.575	-1262.746	480.95	439.338	-1251.444	475.397	321.189	-1267.543	213.337	355.357	-1258.345	45.018	442.129	-1244.709	72.103	441.016	-1104.9	3.724	384.626	-1080.461	30.503	337.68	-1129.608	-0.917
0.115	599.219	-1294.657	928.96	347.131	-1303.638	940.264	527.892	-1480.781	965.244	441.109	-1486.133	966.7	635.307	-1394.599	863.393	298.593	-1382.835	875.82	560.76	-1240.745	718.742	616.815	-1300.322	441.345	500.999	-1295.168	427.953	622.586	-1523.476	318.114	588.789	-1670.59	239.259	510.248	-1633.216	209.958	541.643	-1618.651	47.714	598.584	-1615.916	65.755	636.747	-1673.363	89.083	378.987	-1217.675	704.054	325.164	-1260.406	481.14	438.949	-1248.262	474.893	321.254	-1267.371	213.178	355.424	-1258.508	45.015	442.068	-1244.517	72.081	440.979	-1105.009	3.864	384.498	-1080.598	30.531	337.615	-1129.644	-0.932
0.12	598.364	-1288.093	929.965	346.269	-1297.87	940.967	527.718	-1474.617	966.341	440.901	-1480.114	967.935	635.085	-1388.035	864.639	298.355	-1379.385	876.28	559.972	-1232.131	721.351	616.371	-1287.414	443.5	500.684	-1282.458	430.656	621.272	-1510.547	320.334	587.246	-1657.175	240.627	508.782	-1619.368	211.073	541.071	-1603.651	49.561	597.772	-1600.862	67.948	636.15	-1658.498	91.088	378.546	-1213.559	704.426	324.595	-1258.327	481.107	438.392	-1244.708	474.632	321.191	-1267.231	213.283	355.396	-1258.676	44.981	441.957	-1244.381	72.057	440.914	-1104.992	4.058	384.326	-1080.68	30.578	337.533	-1129.757	-0.802
0.125	597.554	-1281.636	930.939	345.429	-1292.362	941.772	527.756	-1468.384	967.591	440.523	-1477.61	971.152	634.652	-1380.885	865.346	298.028	-1374.651	877.261	558.76	-1223.537	723.955	616.077	-1275.145	446.187	500.047	-1269.472	432.715	619.943	-1497.359	322.278	585.7	-1643.597	241.572	507.337	-1605.496	212.102	540.213	-1588.454	51.135	597.139	-1585.367	69.666	635.367	-1643.024	92.519	377.977	-1209.237	704.792	324.113	-1256.579	481.088	437.505	-1240.853	474.115	321.026	-1266.899	213.387	355.26	-1258.964	45.189	441.839	-1244.23	72.207	440.87	-1105.115	4.139	384.162	-1080.778	30.591	337.422	-1129.654	-1.01
0.13	596.327	-1274.855	931.944	343.963	-1286.212	942.976	527.824	-1462.143	968.816	440.504	-1471.623	972.287	634.422	-1374.003	866.557	297.851	-1369.987	878.394	557.779	-1215.096	726.561	615.591	-1262.874	448.419	499.128	-1256.394	435.559	618.669	-1484.183	323.625	584.196	-1629.914	241.97	506.16	-1591.347	212.71	539.598	-1572.398	51.799	596.283	-1569.105	71.035	634.577	-1627.224	93.198	377.233	-1204.928	705.193	323.51	-1254.774	481.213	436.497	-1237.094	473.824	320.774	-1266.403	213.619	355.103	-1259.25	45.173	441.681	-1244.053	72.319	440.795	-1105.158	4.189	384.049	-1080.776	30.57	337.305	-1129.655	-1.049
0.135	595.496	-1268.283	933.3	343.066	-1280.616	943.765	527.851	-1455.801	970.116	440.467	-1465.526	973.522	634.108	-1367.114	867.837	298.041	-1365.922	879.387	556.87	-1206.666	728.988	614.936	-1250.448	450.594	498.617	-1243.839	437.74	617.395	-1470.998	324.78	582.825	-1616.021	241.915	504.714	-1577.051	212.775	538.829	-1555.908	52.408	595.272	-1552.667	71.983	633.496	-1611.023	93.551	376.518	-1200.704	705.582	323.02	-1252.869	481.309	435.336	-1235.115	473.457	320.445	-1265.727	213.804	355.05	-1259.217	45.207	441.5	-1243.859	72.492	440.751	-1105.212	4.229	383.887	-1080.82	30.572	337.172	-1129.665	-1.111
0.14	594.718	-1261.806	934.615	342.091	-1275.005	944.89	527.828	-1449.499	971.444	440.535	-1459.379	974.61	633.804	-1360.223	869.098	297.86	-1360.846	880.621	555.946	-1198.31	731.717	614.376	-1238.238	453.114	498.172	-1230.102	440.543	616.228	-1457.775	325.511	581.385	-1602.107	241.3	503.365	-1562.642	212.616	538.604	-1538.464	52.675	594.307	-1536.091	73.09	632.662	-1594.779	93.781	375.661	-1196.514	705.726	322.554	-1250.698	481.175	434.6	-1230.95	473.912	320.041	-1264.93	213.999	354.921	-1259.157	45.174	441.267	-1243.7	72.511	440.663	-1105.215	4.268	383.705	-1080.794	30.483	337.092	-1129.684	-1.195
0.145	593.736	-1255.196	935.656	341.126	-1269.468	945.711	527.831	-1443.201	972.586	440.391	-1452.398	975.225	633.528	-1353.138	870.252	297.787	-1355.612	881.833	554.822	-1189.943	734.239	613.754	-1226.279	455.456	497.523	-1217.359	443.267	615.216	-1444.563	325.882	580.158	-1587.961	240.356	502.182	-1548.076	211.904	537.265	-1521.238	52.536	593.377	-1518.883	73.491	631.787	-1577.823	93.312	374.775	-1192.135	705.922	321.958	-1248.459	481.106	433.861	-1227.492	474.249	319.431	-1264.369	214.304	354.666	-1259.153	45.172	441.037	-1243.589	72.558	440.824	-1105.401	4.186	383.595	-1080.86	30.392	337.005	-1129.601	-1.378
0.15	592.677	-1248.68	936.808	340.117	-1263.979	946.615	527.851	-1436.799	973.724	440.394	-1446.298	976.456	633.132	-1346.26	871.654	297.406	-1350.312	882.821	553.803	-1181.635	736.897	613.258	-1214.231	457.489	497.086	-1205.418	445.789	614.259	-1431.356	325.978	579.016	-1572.439	238.546	500.648	-1533.686	211.062	536.021	-1503.931	52.497	592.533	-1501.011	73.493	630.81	-1560.487	92.097	373.897	-1187.819	706.094	321.274	-1246.2	481.237	433.181	-1224.464	474.535	318.873	-1263.474	214.481	354.465	-1259.129	45.173	440.787	-1243.505	72.664	440.771	-1105.467	4.256	383.4	-1080.886	30.4	336.81	-1129.621	-1.521
0.155	591.522	-1242.215	938.129	339.457	-1258.463	947.505	527.864	-1430.436	974.974	440.427	-1440.316	977.438	632.776	-1339.359	873.142	297.202	-1345.07	883.868	553.043	-1173.396	739.437	612.633	-1202.252	459.619	496.18	-1193.179	447.879	613.321	-1418.001	325.712	577.907	-1558.092	236.549	499.524	-1518.999	209.923	534.876	-1485.924	52.247	590.678	-1481.975	73.861	629.796	-1542.899	91.035	372.932	-1183.552	705.543	320.638	-1243.709	481.323	432.608	-1221.84	474.831	318.388	-1262.481	214.46	354.226	-1259.081	45.131	440.51	-1243.463	72.757	440.715	-1105.705	4.236	383.168	-1080.961	30.338	336.643	-1129.582	-1.571
0.16	590.758	-1235.67	939.318	338.659	-1253.034	948.327	527.854	-1424.1	976.055	440.448	-1434.248	978.615	632.511	-1334.446	874.579	296.631	-1340.617	884.473	552.189	-1165.257	741.963	612.126	-1190.751	462.248	495.564	-1181.648	450.631	612.472	-1404.679	325.093	576.657	-1544.262	234.247	498.289	-1504.101	208.239	533.627	-1467.721	51.471	589.585	-1463.572	73.581	628.591	-1524.942	89.066	371.83	-1179.236	705.059	320.125	-1241.187	481.415	431.941	-1219.09	474.824	317.923	-1261.539	214.624	353.934	-1259.048	45.18	440.223	-1243.424	73.039	440.512	-1105.544	4.495	383.016	-1080.962	30.406	336.503	-1129.603	-1.642
0.165	589.815	-1229.274	940.422	337.936	-1247.584	949.269	527.84	-1417.71	977.311	440.396	-1428.201	979.464	632.406	-1326.58	875.235	296.248	-1335.696	884.94	551.41	-1157.123	744.531	611.389	-1179.057	464.233	495.205	-1169.742	452.831	611.711	-1390.687	324.542	575.81	-1528.875	231.355	496.933	-1489.132	206.357	532.75	-1448.646	50.826	588.371	-1445.058	73.189	627.825	-1506.617	87.261	370.585	-1175.065	704.786	319.659	-1238.665	481.511	431.827	-1217.473	474.001	317.544	-1260.538	214.718	353.752	-1258.993	45.071	439.887	-1243.315	73.192	440.09	-1105.47	4.844	382.786	-1080.98	30.406	336.345	-1129.582	-1.775
0.17	588.989	-1222.835	941.704	337.348	-1242.082	950.168	527.803	-1411.389	978.337	440.351	-1422.132	980.432	632.331	-1319.537	876.409	296.028	-1330.848	885.662	550.27	-1149.018	746.982	610.705	-1167.548	466.232	494.687	-1158.219	455.617	610.348	-1380.45	324.158	574.867	-1513.89	228.11	495.955	-1473.631	203.849	532.19	-1428.427	50.518	587.325	-1426.182	72.566	626.986	-1488.228	85.06	369.641	-1170.763	703.989	319.193	-1236.213	481.545	431.377	-1215.116	473.791	317.131	-1259.715	214.892	353.467	-1259	45.129	439.478	-1243.209	73.368	440.002	-1105.51	5.017	382.525	-1081.083	30.552	336.184	-1129.638	-1.815
0.175	587.95	-1216.315	942.634	336.487	-1236.481	950.894	527.763	-1405.099	979.251	440.27	-1416.186	981.154	632.221	-1312.526	877.601	295.763	-1325.838	886.205	549.583	-1141.122	749.542	609.956	-1156.272	468.704	494.111	-1147.058	457.991	610.106	-1363.854	322.088	573.799	-1499.439	224.608	495.069	-1458.793	201.4	531.121	-1408.862	49.412	586.072	-1407.011	71.138	625.868	-1468.945	82.217	368.704	-1166.57	703.476	318.748	-1233.76	481.619	431.109	-1212.321	473.642	316.807	-1258.916	215.03	353.287	-1259.036	45.103	439.103	-1243.07	73.531	439.785	-1105.626	5.214	382.235	-1081.08	30.58	336.052	-1129.652	-1.916
0.18	587.02	-1209.903	944.038	335.831	-1230.713	951.774	527.704	-1398.871	980.107	440.229	-1410.123	981.967	632.201	-1304.741	878.398	295.946	-1323.047	886.484	548.936	-1133.361	751.93	609.418	-1145.085	471.036	493.267	-1135.556	460.49	609.269	-1350.374	320.418	573.004	-1484.025	220.597	493.926	-1443.338	198.688	529.749	-1389.317	47.953	585.094	-1387.731	69.845	624.918	-1449.608	79.249	367.768	-1162.314	702.845	318.526	-1230.981	481.082	430.685	-1209.329	473.497	316.51	-1258.145	215.199	353.061	-1258.99	45.159	438.775	-1242.772	73.671	439.497	-1105.616	5.468	381.921	-1081.076	30.644	335.883	-1129.596	-2.034
0.185	586.37	-1203.411	945.344	335.331	-1225.036	952.308	527.627	-1392.577	980.859	440.114	-1404.166	982.549	632.127	-1298.569	879.929	295.592	-1316.958	887.261	548.365	-1126.133	753.965	608.82	-1134.059	473.157	492.662	-1124.64	463.547	608.434	-1336.788	318.591	572.392	-1467.743	216.069	492.764	-1426.593	194.99	528.789	-1369.225	46.423	583.953	-1367.548	68.749	624.142	-1430.092	76.049	367	-1156.781	703.185	318.075	-1228.684	481.091	430.28	-1206.708	472.798	316.279	-1257.574	215.3	352.892	-1259.016	45.187	438.495	-1242.597	73.756	439.239	-1105.674	5.796	381.614	-1081.07	30.692	335.702	-1129.62	-2.066
