Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.05	574.975	-1406.92	934.238	322.435	-1416.526	943.546	503.614	-1588.513	979.403	416.953	-1593.671	977.62	604.652	-1512.15	875.844	273.31	-1498.074	881.256	526.967	-1383.431	714.166	566.555	-1501.367	452.102	460.272	-1512.8	447.081	572.668	-1599.631	204.818	531.843	-1654.41	47.593	445.534	-1623.371	61.363	458.879	-1474.718	-4.451	517.224	-1480.485	12.104	570.527	-1524.947	-14.383	339.86	-1321.575	715.999	273.849	-1360.33	489.491	388.668	-1326.354	474.186	254.693	-1337.811	226.727	276.749	-1298.846	57.655	362.899	-1280.311	81.931	347.301	-1134.134	25.5	289.144	-1118.496	57.208	247.717	-1166.117	15.329
0.055	573.969	-1401.943	933.934	322.08	-1410.357	942.774	502.641	-1583.161	978.598	416.124	-1587.886	976.721	604.156	-1507.315	875.262	272.849	-1492.156	880.193	527.131	-1378.921	712.953	566.354	-1498.697	451.61	460.192	-1510.168	446.465	572.494	-1598.479	204.953	531.719	-1654.177	47.859	445.452	-1622.877	61.18	458.908	-1474.479	-4.658	517.087	-1480.491	12.061	570.444	-1525.136	-14.279	339.998	-1317.112	713.499	273.693	-1355.878	488.314	389.025	-1323.053	472.329	253.886	-1326.589	226.522	275.938	-1282.75	58.002	362.169	-1265.502	83.052	347.524	-1118.115	29.345	289.349	-1102.42	61.23	247.762	-1149.021	18.394
0.06	574.905	-1396.558	932.613	321.783	-1404.15	941.871	501.774	-1577.673	977.851	415.252	-1582.121	975.742	603.758	-1502.397	874.765	272.489	-1485.807	879.405	527.531	-1375.316	711.572	566.439	-1496.899	450.37	460.327	-1507.161	445.461	572.302	-1597.201	205.246	531.597	-1653.84	48.199	445.224	-1622.524	61.364	458.94	-1474.36	-4.776	517.158	-1480.315	11.901	570.514	-1525.103	-14.253	340.265	-1312.651	710.803	273.574	-1351.246	486.893	389.226	-1319.718	470.139	253.352	-1315.494	225.883	275.084	-1267.45	58.827	361.359	-1251.454	84.538	347.776	-1102.849	33.178	289.545	-1087.048	65.516	247.781	-1132.647	21.572
0.065	575.723	-1390.174	931.869	321.537	-1397.855	940.913	500.905	-1572.284	976.918	414.285	-1576.195	974.821	603.345	-1497.453	874.093	272.275	-1479.47	878.121	527.63	-1370.446	710.612	566.368	-1494.17	450.074	459.778	-1504.631	445.566	572.054	-1596.076	205.382	531.416	-1653.571	48.644	445.002	-1622.143	61.584	458.969	-1474.239	-4.842	517.152	-1480.11	11.707	570.53	-1525.089	-14.31	340.445	-1308.246	708.144	273.081	-1346.524	485.707	389.319	-1316.365	468.567	252.836	-1304.377	225.702	274.62	-1252.54	59.398	360.748	-1237.496	85.489	348.068	-1087.621	37.289	289.724	-1072.485	69.983	247.956	-1116.952	25.014
0.07	575.779	-1385.023	931.196	321.519	-1391.643	939.945	499.86	-1566.727	975.984	412.757	-1569.24	973.145	602.971	-1492.702	873.654	271.887	-1473.293	877.251	527.616	-1365.758	709.427	566.203	-1491.356	449.666	459.208	-1502.064	445.645	571.808	-1594.843	205.586	531.323	-1653.197	49.012	444.815	-1621.789	61.829	458.952	-1474.204	-4.889	517.193	-1479.924	11.628	570.568	-1525.084	-14.327	340.944	-1303.808	705.652	272.552	-1341.264	484.307	389.355	-1312.797	466.579	251.873	-1293.777	225.898	274.142	-1238.656	60.513	360.431	-1224.368	87.339	348.339	-1073.185	42.207	289.92	-1058.441	74.562	248.363	-1101.757	28.27
0.075	575.638	-1379.604	930.408	321.405	-1385.177	938.89	498.96	-1561.214	974.968	411.798	-1563.354	972.176	602.519	-1487.478	872.962	271.732	-1466.759	875.814	527.856	-1361.217	708.601	565.681	-1487.634	449.403	459.193	-1498.974	445.01	571.718	-1594.127	205.639	531.195	-1652.861	49.435	444.638	-1621.393	62.078	459.286	-1474.003	-5.112	517.213	-1479.741	11.479	570.566	-1525.072	-14.335	341.358	-1299.419	702.792	271.601	-1336.002	483.31	389.304	-1309.207	465.01	251.441	-1283.387	225.77	273.879	-1225.119	61.338	360.239	-1211.485	88.57	348.7	-1059.447	47.174	290.148	-1045.06	79.109	248.78	-1087.311	31.548
0.08	575.545	-1374.38	929.629	321.234	-1378.854	937.823	497.856	-1555.599	973.816	410.711	-1557.435	971.068	601.835	-1482.279	872.266	271.384	-1460.493	874.732	527.847	-1355.895	707.523	565.557	-1484.727	449.121	459.053	-1495.9	444.43	571.533	-1592.875	205.876	531.141	-1652.772	50.422	444.454	-1620.954	62.551	459.346	-1473.799	-5.304	517.288	-1479.521	11.349	570.578	-1525.039	-14.355	341.933	-1294.907	700.188	271.006	-1330.493	482.042	389.27	-1305.393	463.362	250.769	-1273.481	225.869	273.676	-1212.129	62.103	359.92	-1199.137	89.854	349.221	-1046.28	52.2	290.28	-1032.424	83.695	249.283	-1073.439	34.872
0.085	575.427	-1368.815	928.833	321.311	-1372.527	936.717	496.848	-1549.973	972.766	409.703	-1551.544	969.956	601.345	-1476.935	871.678	270.985	-1454.057	873.576	527.953	-1351.354	706.583	565.479	-1481.684	448.909	459.05	-1492.604	444.049	571.274	-1591.874	206.466	531.158	-1652.385	50.936	444.155	-1620.728	63.128	459.582	-1473.67	-5.341	517.514	-1479.262	11.337	570.647	-1525.04	-14.348	342.606	-1290.375	697.844	270.513	-1324.88	480.811	389.432	-1301.257	462.124	250.073	-1264.289	225.969	273.451	-1200.073	63.266	359.628	-1187.497	91.404	349.907	-1033.833	57.044	290.611	-1020.454	88.089	249.911	-1060.282	38.072
0.09	575.287	-1363.347	928.431	321.212	-1366.263	935.817	495.815	-1544.175	971.784	408.671	-1545.603	968.727	600.688	-1471.474	870.812	270.555	-1447.665	872.448	527.967	-1346.124	705.478	565.437	-1478.544	448.479	458.637	-1489.558	443.837	571.137	-1590.548	206.826	531.132	-1651.983	51.574	444.22	-1620.17	63.642	459.848	-1473.551	-5.211	517.46	-1479.064	11.079	570.765	-1524.819	-14.48	343.372	-1285.623	695.591	270.066	-1319.151	479.802	389.561	-1297.043	461.064	249.693	-1255.112	225.766	273.392	-1188.291	64.207	359.437	-1176.538	93.078	350.626	-1022.23	61.604	290.96	-1009.194	92.163	250.524	-1047.439	40.76
0.095	575.114	-1357.812	927.575	321.055	-1360.076	934.742	493.3	-1544.928	974.32	407.635	-1539.713	967.563	600.089	-1466.006	870.044	270.054	-1441.237	871.304	528.09	-1341.314	704.602	565.255	-1475.176	447.835	458.591	-1486.097	443.308	571.118	-1588.766	206.949	531.169	-1651.521	52.133	444.234	-1619.72	64.108	459.907	-1473.627	-4.998	517.566	-1478.952	11.035	570.768	-1524.764	-14.489	344.236	-1280.825	693.637	269.078	-1313.274	478.578	389.591	-1292.543	459.963	249.195	-1246.602	225.884	273.547	-1177.002	64.445	359.283	-1166.031	93.892	351.453	-1011.452	65.766	291.513	-998.522	95.967	251.411	-1035.763	43.446
0.1	574.666	-1352.193	926.79	320.897	-1353.968	933.701	493.788	-1532.708	969.54	406.701	-1533.876	966.621	599.439	-1460.488	869.306	269.527	-1434.819	870.162	528.066	-1336.297	703.521	565.294	-1472.128	447.628	458.178	-1482.762	443.037	570.942	-1587.542	207.714	531.237	-1651.027	52.875	444.369	-1619.186	64.592	459.624	-1473.711	-5.086	517.652	-1478.768	10.989	570.795	-1524.798	-14.562	345.229	-1275.737	692.14	268.541	-1307.196	477.634	389.734	-1287.713	459.646	248.918	-1238.462	226.079	273.483	-1166.837	65.483	359.246	-1156.573	95.649	352.33	-1001.015	69.584	292.132	-988.598	99.199	252.278	-1024.678	45.895
0.105	574.515	-1346.541	926.156	320.648	-1347.881	932.746	492.848	-1526.89	968.504	405.826	-1528.022	965.649	598.861	-1454.929	868.551	268.723	-1428.448	869.176	528.123	-1331.167	702.432	565.187	-1468.534	447.339	457.86	-1479.149	442.665	570.905	-1586.019	208.204	531.313	-1650.479	53.579	444.503	-1618.585	65.123	459.745	-1473.67	-5.015	517.779	-1478.627	10.874	570.822	-1524.81	-14.534	346.341	-1270.762	690.84	268.12	-1300.857	476.921	389.296	-1282.394	458.562	248.834	-1230.581	225.568	273.779	-1156.906	65.59	359.29	-1147.192	95.703	353.243	-991.763	72.619	292.854	-979.433	101.879	253.218	-1014.284	47.353
0.11	573.747	-1340.717	925.07	320.098	-1341.793	931.882	490.495	-1527.722	971.037	405.019	-1522.287	964.61	598.293	-1449.289	867.87	267.986	-1421.995	868.167	527.741	-1325.63	701.54	565.162	-1465.064	447.046	457.821	-1475.358	441.959	570.855	-1584.32	208.682	531.538	-1650.001	54.387	444.722	-1618.007	65.638	459.813	-1473.618	-4.932	517.892	-1478.449	10.77	570.86	-1524.854	-14.538	347.257	-1265.076	690.07	267.815	-1294.51	476.253	388.933	-1276.581	458.375	248.745	-1223.625	225.347	273.874	-1148.104	65.799	359.317	-1138.934	96.254	354.188	-983.452	74.945	293.634	-970.813	103.764	254.122	-1005.063	48.915
0.115	573.325	-1335.093	924.874	319.417	-1335.741	931.221	489.742	-1521.408	969.857	404.668	-1517.355	964.189	597.864	-1443.546	867.097	267.145	-1415.611	867.253	527.68	-1319.98	700.628	564.927	-1461.305	446.418	457.446	-1471.497	441.81	570.812	-1582.599	209.2	531.772	-1649.405	55.24	444.95	-1617.383	66.466	459.447	-1474.048	-4.792	518.051	-1478.303	10.707	570.903	-1524.804	-14.622	348.162	-1258.934	690.003	267.55	-1287.807	475.728	388.174	-1270.216	457.952	248.656	-1216.505	224.451	274.231	-1139.803	65.502	359.529	-1131.029	95.971	355.186	-975.906	76.655	294.473	-963.14	105.229	255.184	-996.219	49.713
0.12	573.01	-1329.237	924.036	319.049	-1329.716	930.264	490.414	-1509.339	965.519	403.873	-1511.572	963.163	597.393	-1437.777	866.39	266.369	-1409.262	866.286	527.204	-1314.467	699.847	564.763	-1457.518	445.984	457.057	-1467.578	441.566	570.802	-1580.678	209.888	532.01	-1648.583	56.094	445.171	-1616.679	67.114	459.598	-1473.996	-4.69	518.23	-1478.132	10.578	570.959	-1524.76	-14.658	348.69	-1252.501	690.173	267.424	-1281.04	475.318	387.297	-1263.235	457.323	248.693	-1209.967	223.813	274.377	-1132.615	65.022	359.737	-1124.141	95.758	356.102	-968.891	77.084	295.404	-956.139	105.663	255.833	-988.78	50.069
0.125	572.226	-1323.211	923.261	318.292	-1323.695	929.47	489.669	-1503.378	964.636	403.04	-1505.611	962.106	596.961	-1432.027	865.69	265.668	-1402.87	865.391	527.132	-1308.629	698.745	564.684	-1453.401	445.96	456.649	-1463.423	441.033	570.741	-1578.738	210.43	532.247	-1648.057	57.434	445.536	-1616.046	67.785	459.842	-1473.936	-4.573	518.35	-1477.955	10.488	571.021	-1524.676	-14.639	349.163	-1245.775	690.704	267.149	-1274.019	475.118	386.535	-1255.756	457.02	248.955	-1203.299	222.918	274.428	-1126.202	64.486	359.915	-1117.732	94.574	356.917	-962.898	77.253	296.163	-949.924	105.558	256.758	-982.043	49.553
0.13	571.521	-1317.223	922.537	317.396	-1317.478	928.864	487.486	-1503.756	967.28	402.359	-1499.722	961.073	596.712	-1426.136	865.001	264.724	-1396.6	864.811	526.931	-1303.31	697.993	564.435	-1449.186	445.312	456.529	-1458.926	440.405	570.657	-1576.614	211.154	532.558	-1647.41	58.682	445.846	-1615.243	68.832	460.01	-1473.927	-4.517	518.55	-1477.665	10.241	571.049	-1524.677	-14.759	349.206	-1238.64	691.671	267.185	-1266.684	474.715	385.442	-1247.852	456.868	249.009	-1196.859	222.122	274.82	-1120.333	63.351	360.272	-1112.109	93.951	357.599	-957.273	75.93	296.967	-944.194	104.288	257.517	-976.167	48.521
0.135	570.555	-1311.07	921.772	316.437	-1311.383	928.284	486.838	-1497.325	966.247	401.585	-1493.684	960.128	596.383	-1420.283	864.411	263.869	-1390.322	864.06	526.699	-1297.759	696.88	564.121	-1444.778	444.772	456.538	-1453.896	439.173	570.53	-1574.319	211.95	532.778	-1646.587	59.834	446.091	-1614.696	69.867	460.244	-1473.887	-4.392	518.69	-1477.486	10.188	571.091	-1524.608	-14.756	349.064	-1231.171	692.444	266.929	-1259.349	474.693	384.516	-1239.74	456.715	249.167	-1190.655	221.247	275.005	-1115.085	62.191	360.637	-1106.852	92.553	358.408	-952.46	74.261	297.833	-939.029	102.471	258.102	-971.064	46.731
0.14	569.944	-1304.997	921.235	315.447	-1305.249	927.772	486.093	-1491.564	965.54	400.914	-1487.695	959.294	596.012	-1414.396	863.811	263.112	-1384.028	863.593	526.592	-1292.306	696.412	563.851	-1440.055	444.705	455.567	-1449.44	439.227	570.413	-1571.929	212.76	533.072	-1645.572	61.278	446.442	-1613.993	71.163	460.433	-1473.813	-4.263	518.837	-1477.264	10.161	571.058	-1524.547	-14.776	348.602	-1223.258	693.438	266.896	-1251.838	474.163	383.868	-1231.61	457.149	249.393	-1184.295	219.858	275.354	-1110.46	60.678	361.142	-1102.438	90.946	359.085	-948.011	71.447	298.558	-934.483	99.858	258.784	-966.786	44.373
0.145	568.698	-1298.658	920.317	314.36	-1299.099	927.333	486.745	-1479.264	961.266	400.214	-1481.567	958.356	595.686	-1408.51	863.217	262.503	-1377.787	862.993	526.166	-1286.592	695.631	563.381	-1435.082	443.857	455.314	-1444.05	438.312	570.275	-1569.372	213.586	533.342	-1644.666	62.764	446.654	-1613.081	72.166	460.584	-1473.755	-4.115	518.996	-1477.005	10.001	571.066	-1524.556	-14.779	347.865	-1215.194	694.213	266.756	-1244.491	474.25	383.373	-1223.415	457.572	249.659	-1178.097	218.926	275.728	-1106.47	59.011	361.592	-1098.465	88.995	359.771	-944.185	68.008	299.37	-930.246	96.767	259.254	-963.411	41.891
0.15	568.165	-1292.653	920.275	313.255	-1292.793	926.752	486.069	-1473.115	960.556	399.443	-1475.331	957.624	595.241	-1402.588	862.664	261.718	-1371.42	862.655	526.118	-1280.97	694.996	563.154	-1430.162	443.58	454.962	-1438.516	437.485	570.082	-1566.758	214.686	533.494	-1643.858	64.687	446.886	-1611.953	73.481	460.731	-1473.681	-3.959	519.138	-1476.827	9.978	571.027	-1524.524	-14.797	346.824	-1207.031	695.103	266.68	-1236.849	473.611	382.897	-1215.159	457.985	249.857	-1172.343	218.114	276.087	-1103.091	57.236	362.127	-1094.777	87.04	360.391	-940.968	64.208	300.282	-926.908	93.123	259.834	-960.54	38.902
0.155	567.25	-1286.342	919.708	312.048	-1286.467	926.545	485.296	-1466.809	959.931	398.715	-1468.992	956.848	594.796	-1396.62	862.211	261.149	-1365.184	862.189	525.647	-1275.288	694.547	562.884	-1424.61	443.172	454.05	-1432.868	436.899	569.883	-1563.967	215.641	533.858	-1641.966	66.638	446.666	-1610.674	74.84	460.646	-1473.465	-3.544	519.283	-1476.567	9.909	570.724	-1523.632	-14.089	345.524	-1198.096	695.465	266.59	-1229.537	473.494	382.425	-1207.081	458.572	250.215	-1166.555	217.138	276.48	-1100.282	55.646	362.692	-1092.004	84.946	361.319	-938.733	59.941	301.416	-923.827	89.509	260.392	-958.332	35.972
0.16	566.075	-1280.064	918.91	311.099	-1280.072	926.054	483.171	-1466.207	962.492	397.945	-1462.582	956.199	595.343	-1390.871	862.221	260.539	-1358.846	861.658	525.282	-1269.171	694.014	562.483	-1419.015	442.422	453.414	-1426.841	436.091	569.614	-1561.005	216.672	534.091	-1640.933	69.001	446.875	-1609.308	76.22	460.784	-1473.416	-3.505	519.428	-1476.291	9.741	570.688	-1523.752	-14.014	344.018	-1189.665	695.55	266.575	-1221.816	472.995	381.977	-1199.051	458.774	250.472	-1161.324	215.962	277.09	-1097.771	53.704	363.398	-1089.305	82.427	362.272	-936.887	55.454	302.479	-921.472	85.249	261.204	-957.173	32.671
0.165	564.958	-1273.677	918.44	310.017	-1273.465	925.648	482.216	-1460.071	962.084	396.593	-1455.124	955.03	594.593	-1385.023	862.086	259.913	-1352.497	861.157	524.572	-1263.041	693.764	562.298	-1412.943	441.969	452.679	-1420.596	435.383	569.236	-1557.798	217.864	534.13	-1639.543	71.015	447.072	-1607.886	77.665	460.957	-1473.351	-3.352	519.476	-1475.992	9.66	570.92	-1524.692	-14.087	342.388	-1181.385	695.365	266.674	-1214.131	472.786	381.634	-1191.431	459.317	250.894	-1156.144	214.584	277.68	-1095.829	51.912	364.357	-1087.585	80.668	363.07	-935.319	50.791	304.187	-919.413	80.673	261.941	-955.927	29.153
0.17	563.971	-1267.144	917.74	308.821	-1266.774	925.423	481.43	-1453.52	961.569	395.668	-1448.622	954.446	592.69	-1378.691	861.145	259.629	-1345.979	860.345	523.691	-1256.533	693.367	561.961	-1406.735	441.169	452.249	-1413.685	434.353	568.861	-1554.459	219.034	534.125	-1638.34	73.401	447.105	-1606.429	79.671	461.185	-1473.221	-3.246	519.579	-1475.667	9.462	570.767	-1524.685	-13.988	340.713	-1173.222	695.109	267.07	-1206.083	472.198	381.347	-1183.849	459.738	251.335	-1151.22	213.836	278.606	-1094.02	50.174	365.593	-1085.767	78.15	363.88	-933.117	45.501	305.227	-917.341	75.558	262.871	-954.508	25.464
0.175	563.388	-1260.894	917.918	307.772	-1259.992	925.002	480.38	-1447.388	961.288	394.704	-1442.133	953.905	591.809	-1372.643	860.902	259.105	-1339.324	859.73	523.341	-1250.099	692.848	561.784	-1400.198	440.779	451.433	-1406.859	433.633	568.481	-1550.914	220.32	534.245	-1636.738	75.755	447.632	-1605.578	81.167	461.398	-1473.165	-3.175	519.705	-1475.337	9.35	570.617	-1524.664	-13.848	338.94	-1165.271	694.793	267.834	-1197.978	472.364	380.923	-1176.781	459.936	252.418	-1146.372	212.464	279.367	-1091.829	48.655	366.848	-1083.862	76.655	364.529	-930.259	40.117	306.066	-913.59	69.439	263.788	-952.511	20.865
0.18	562.516	-1254.477	917.399	306.954	-1253.169	924.596	479.375	-1440.929	960.812	394.188	-1436.687	954.161	591.911	-1366.958	861.408	258.823	-1332.348	858.587	522.876	-1243.824	692.691	561.295	-1393.311	439.864	450.733	-1399.344	432.592	568.157	-1547.146	221.782	534.362	-1634.994	78.412	447.988	-1603.791	83.022	461.619	-1473.043	-3.06	519.802	-1474.929	9.164	570.415	-1524.626	-13.736	337.386	-1157.733	694.316	268.327	-1189.999	471.97	380.404	-1169.762	459.86	253.913	-1141.531	211.929	279.828	-1088.825	48.914	367.594	-1079.6	75.241	365.509	-927.145	34.783	306.574	-908.664	63.035	264.625	-949.911	15.893
0.185	561.639	-1248.103	917.083	306.103	-1246.505	924.418	478.386	-1434.23	960.36	392.587	-1429.488	953.418	590.987	-1360.348	860.517	258.08	-1325.318	858.197	522.382	-1236.98	692.192	560.907	-1386.184	439.511	448.238	-1392.463	431.666	567.791	-1543.186	223.343	534.386	-1633.165	81.277	448.547	-1603.258	84.71	461.863	-1472.825	-2.894	519.919	-1474.535	8.986	570.323	-1524.685	-13.256	335.838	-1150.512	693.922	268.618	-1182.914	472.524	380.198	-1163.312	460.135	255.676	-1136.049	211.371	280.3	-1084.748	49.63	367.94	-1074.29	75.135	366.773	-925.005	30.007	307.562	-904.463	57.596	265.803	-947.566	12.05
